Fact_ID,Entity_Key,Mention_Count
67513,279,1
67513,248,11
67513,208,1
67513,373,1
67513,360,1
67514,247,1
67514,243,1
67515,355,1
67519,208,4
67521,354,8
67523,279,1
67523,283,1
67525,341,0
67526,355,1
67526,341,1
67527,211,2
67528,355,3
67529,355,1
67529,208,1
67529,343,1
67529,203,1
67532,354,0
67532,349,8
67533,297,0
67534,276,2
67534,338,3
67535,354,14
67535,276,1
67535,338,1
67536,247,1
67536,349,1
67536,276,1
67536,338,1
67537,341,1
67539,208,4
67542,373,7
67544,391,3
67544,276,2
67544,338,3
67545,355,2
67545,208,2
67545,279,2
67545,343,2
67546,341,2
67548,208,2
67550,373,2
67550,208,1
67550,362,1
67550,341,0
67550,247,0
67550,210,1
67552,373,8
67554,247,1
67554,210,1
67555,200,1
67558,354,4
67559,349,1
67559,343,2
67560,354,4
67561,248,2
67561,208,4
67561,279,3
67562,276,1
67562,279,1
67562,362,1
67562,338,1
67562,283,1
67563,248,0
67564,200,0
67565,343,1
67566,341,1
67568,349,3
67568,276,1
67568,338,2
67569,341,1
67571,279,3
67574,373,1
67579,247,1
67579,210,5
67580,362,4
67581,262,1
67582,208,2
67582,373,4
67584,362,3
67585,341,0
67585,279,1
67585,276,1
67585,338,1
67586,362,1
67587,279,2
67587,387,1
67588,362,2
67590,248,0
67590,360,2
67591,276,2
67591,338,7
67592,355,1
67592,343,2
67592,312,1
67593,200,1
67593,336,1
67594,336,1
67596,362,3
67598,373,7
67599,276,2
67599,338,8
67600,343,11
67601,276,3
67601,338,4
67602,355,1
67602,297,0
67603,355,1
67607,336,2
67608,211,1
67608,349,1
67608,336,1
67608,276,1
67608,338,1
67608,212,1
67608,326,1
67609,354,5
67609,276,1
67609,338,1
67610,247,0
67610,276,1
67610,338,1
67610,240,1
67612,373,6
67613,280,9
67614,247,1
67614,210,4
67615,391,6
67615,336,1
67616,276,2
67616,338,4
67617,341,0
67617,208,3
67618,200,1
67618,361,2
67618,362,1
67618,341,0
67618,247,1
67618,220,1
67621,373,4
67622,343,8
67624,341,0
67625,362,1
67625,220,1
67628,349,1
67630,361,0
67631,220,5
67632,349,3
67633,373,3
67634,279,8
67634,248,5
67634,373,1
67635,200,0
67636,200,1
67637,249,1
67640,360,1
67642,354,1
67642,211,2
67642,276,2
67642,338,7
67643,343,9
67644,211,1
67646,341,0
67648,247,0
67648,360,1
67649,361,1
67649,276,1
67649,338,9
67649,299,1
67651,355,7
67653,220,1
67654,343,2
67656,355,1
67656,341,2
67660,388,1
67664,341,0
67664,279,1
67665,354,2
67666,247,1
67666,348,5
67666,210,1
67667,355,4
67667,373,2
67667,343,3
67668,341,0
67668,206,1
67668,349,1
67668,360,1
67670,336,2
67670,303,1
67674,208,3
67674,276,2
67674,338,2
67675,361,1
67675,336,2
67676,355,1
67678,276,1
67678,338,1
67679,341,1
67682,337,1
67684,248,0
67684,279,4
67686,341,0
67686,349,6
67686,362,1
67687,362,2
67687,260,1
67689,336,1
67689,303,3
67690,355,4
67691,279,4
67692,355,1
67692,349,4
67692,249,5
67692,392,1
67692,385,1
67692,222,3
67693,211,4
67693,249,1
67694,280,5
67696,361,0
67698,355,5
67699,276,3
67699,338,7
67700,200,0
67700,208,1
67700,336,1
67702,297,1
67703,362,5
67707,341,2
67707,336,1
67711,247,0
67711,336,2
67711,242,1
67711,304,2
67712,208,8
67712,343,1
67713,276,6
67713,338,8
67717,355,2
67717,343,3
67717,357,2
67718,349,9
67719,220,4
67720,373,1
67722,247,0
67722,354,0
67722,239,2
67725,247,3
67725,210,1
67726,206,3
67727,211,1
67727,362,1
67727,360,9
67728,373,1
67730,279,1
67730,288,1
67731,208,3
67732,206,5
67733,276,5
67733,338,8
67734,336,1
67734,362,1
67735,208,2
67735,336,1
67736,247,1
67736,248,0
67736,349,1
67736,336,1
67737,355,1
67737,297,4
67741,200,4
67744,355,1
67744,200,2
67744,361,2
67745,279,2
67745,287,1
67746,341,1
67746,336,1
67746,362,1
67747,362,1
67748,208,2
67749,280,3
67750,276,2
67750,338,9
67751,355,5
67751,343,1
67752,341,0
67752,208,5
67753,312,1
67754,280,1
67754,349,1
67754,362,2
67754,346,2
67754,299,4
67755,336,0
67759,208,5
67760,280,4
67761,208,1
67761,341,1
67761,354,2
67761,247,2
67761,336,2
67762,355,2
67762,247,1
67763,355,1
67763,299,6
67764,354,1
67765,355,1
67765,341,1
67765,247,1
67765,362,1
67766,206,1
67767,355,1
67767,297,1
67770,220,1
67771,208,4
67772,276,3
67772,338,13
67773,211,1
67773,349,18
67773,362,1
67773,360,1
67774,354,3
67774,361,1
67774,276,2
67774,338,3
67776,208,1
67777,200,1
67779,247,0
67779,243,2
67780,279,2
67780,283,1
67783,355,1
67783,211,2
67783,349,1
67783,362,1
67783,360,5
67783,220,1
67784,355,4
67784,279,2
67784,289,1
67785,220,1
67790,355,3
67790,208,5
67790,362,3
67790,341,0
67790,247,1
67790,280,2
67790,387,2
67793,341,1
67793,206,5
67793,362,1
67794,206,2
67794,276,1
67794,338,1
67795,354,5
67795,276,16
67795,338,16
67795,220,1
67796,355,1
67797,297,3
67797,280,9
67800,373,1
67800,276,1
67800,362,1
67800,341,1
67800,211,1
67800,338,1
67801,222,1
67801,249,6
67801,392,3
67802,208,7
67808,279,4
67808,390,1
67809,349,3
67810,297,1
67810,280,2
67810,392,1
67811,341,2
67811,361,0
67811,208,1
67811,349,2
67812,354,4
67812,276,1
67812,338,1
67814,206,7
67816,362,1
67817,341,2
67818,362,1
67820,354,3
67820,206,2
67820,208,1
67820,276,4
67820,338,4
67820,249,1
67825,355,1
67825,279,8
67825,373,1
67825,281,1
67826,247,0
67827,341,0
67829,211,6
67833,341,1
67833,349,1
67834,373,6
67834,377,3
67835,362,1
67836,208,1
67836,373,2
67838,373,7
67838,276,2
67838,362,1
67838,354,1
67838,297,0
67838,248,1
67838,338,2
67839,247,0
67839,279,5
67839,244,1
67840,341,11
67841,200,10
67842,220,1
67843,220,2
67845,362,1
67846,279,3
67846,293,1
67848,354,0
67848,276,1
67848,338,6
67848,220,1
67850,208,1
67852,208,2
67853,280,2
67854,392,5
67856,343,9
67856,249,1
67857,341,0
67858,355,7
67858,387,2
67859,336,2
67859,328,2
67860,247,1
67861,354,1
67862,362,6
67862,360,3
67864,279,13
67866,349,3
67867,208,4
67868,276,2
67868,338,3
67868,220,3
67870,220,4
67872,276,1
67872,338,1
67875,247,3
67875,210,4
67876,355,2
67876,341,1
67877,341,0
67877,208,4
67878,354,3
67879,355,1
67879,200,1
67879,361,2
67879,276,1
67879,338,2
67881,279,3
67883,362,5
67885,200,5
67885,349,1
67886,355,3
67886,297,1
67887,336,1
67887,310,3
67887,220,1
67889,336,0
67893,349,9
67894,355,1
67894,354,1
67894,357,1
67896,247,1
67896,349,1
67896,276,1
67896,338,1
67897,247,2
67897,280,1
67897,349,1
67897,336,1
67898,247,1
67898,208,4
67898,354,1
67898,210,2
67899,297,12
67899,280,9
67902,341,10
67903,354,1
67905,222,3
67905,392,2
67906,336,0
67906,320,1
67907,247,1
67907,349,2
67907,276,2
67907,338,2
67907,210,1
67908,206,1
67910,336,2
67912,297,10
67912,280,12
67914,276,1
67914,338,1
67916,361,1
67916,362,1
67917,297,0
67919,211,1
67920,279,4
67921,297,4
67922,247,1
67922,211,1
67922,210,4
67923,341,0
67924,206,1
67924,200,5
67925,355,2
67925,349,1
67926,297,16
67926,280,1
67927,276,1
67927,338,2
67932,211,7
67933,349,9
67934,355,5
67936,336,5
67937,208,1
67938,249,1
67939,341,0
67939,247,1
67939,208,1
67939,210,3
67940,354,3
67946,247,1
67946,206,1
67946,243,1
67947,354,2
67947,276,2
67947,338,2
67949,280,1
67949,336,1
67950,354,0
67951,341,1
67953,208,4
67953,203,1
67954,334,1
67955,361,1
67955,200,4
67957,208,2
67958,297,0
67960,208,1
67962,341,1
67962,360,1
67964,362,3
67966,211,3
67968,279,1
67968,336,3
67968,283,1
67969,220,1
67970,354,1
67971,354,5
67976,299,1
67977,200,1
67977,373,2
67977,276,2
67977,355,1
67977,336,1
67977,360,2
67977,338,2
67978,276,1
67978,338,1
67979,355,6
67983,355,1
67983,247,0
67983,279,4
67983,362,1
67983,239,1
67984,341,0
67984,361,0
67984,279,1
67984,281,1
67985,211,1
67985,349,1
67985,362,8
67985,360,1
67986,361,1
67987,280,1
67989,343,10
67990,247,1
67990,200,2
67990,276,1
67990,338,8
67990,241,1
67991,355,5
67991,354,8
67991,349,3
67993,354,0
67993,276,1
67993,338,1
67995,279,5
67996,208,5
67998,208,1
67998,349,1
67999,248,10
67999,373,3
67999,360,3
68005,362,5
68006,206,1
68006,361,3
68006,336,1
68008,343,1
68009,247,1
68009,208,1
68009,349,1
68009,276,1
68009,338,1
68010,362,1
68011,279,4
68011,343,2
68012,247,1
68014,341,6
68014,343,2
68016,206,1
68016,336,1
68016,276,2
68016,338,2
68016,220,12
68016,346,1
68016,251,1
68017,341,2
68018,248,6
68018,373,3
68019,355,1
68019,279,7
68019,343,1
68020,336,2
68021,343,4
68023,276,2
68023,338,4
68023,220,1
68024,391,8
68024,276,1
68024,208,1
68024,354,1
68024,248,2
68024,349,1
68024,338,2
68025,341,0
68025,349,1
68025,336,1
68026,247,1
68026,349,1
68026,276,6
68026,338,8
68026,210,1
68028,297,0
68028,348,4
68029,247,4
68030,336,0
68030,303,1
68031,208,3
68032,355,1
68032,341,1
68035,361,1
68035,336,1
68039,362,3
68041,297,2
68042,391,1
68042,336,0
68042,303,1
68043,206,1
68043,200,4
68043,361,2
68043,362,1
68044,205,1
68046,220,1
68047,355,3
68048,200,10
68049,247,1
68050,247,1
68050,354,5
68050,210,1
68051,248,4
68051,373,1
68051,360,1
68052,211,1
68053,373,2
68053,220,1
68054,279,2
68055,354,5
68056,341,1
68056,247,0
68056,244,2
68057,200,5
68058,373,3
68058,276,1
68058,362,1
68058,341,0
68058,206,1
68058,247,1
68058,349,1
68058,338,1
68058,210,1
68059,354,2
68059,276,2
68059,338,2
68060,373,2
68060,276,2
68060,343,2
68060,338,6
68063,200,7
68064,208,3
68065,373,5
68065,276,1
68065,355,10
68065,362,6
68065,341,8
68065,354,1
68065,206,5
68065,349,6
68065,387,8
68065,359,4
68065,338,1
68065,220,5
68067,343,1
68068,341,9
68070,343,1
68071,279,4
68072,354,8
68074,355,2
68074,247,0
68074,240,1
68075,354,4
68075,276,3
68075,338,3
68076,247,1
68076,206,3
68076,276,1
68076,338,1
68076,210,4
68077,205,1
68078,333,1
68082,355,2
68082,385,5
68083,247,0
68083,208,1
68083,349,1
68084,354,4
68084,276,3
68084,338,3
68086,336,3
68087,355,1
68087,373,8
68088,208,4
68089,279,3
68090,341,1
68090,247,0
68090,239,1
68091,200,1
68092,200,0
68095,247,0
68095,244,1
68097,355,2
68097,247,1
68097,387,1
68098,354,1
68098,373,2
68102,362,9
68103,200,6
68104,355,1
68104,341,1
68106,373,9
68106,362,2
68107,373,1
68108,297,1
68108,336,2
68109,337,1
68111,341,1
68113,297,1
68114,280,1
68114,349,1
68115,336,0
68115,303,1
68116,247,1
68116,349,1
68116,276,1
68116,338,1
68117,208,4
68120,206,4
68122,373,1
68122,276,4
68122,355,2
68122,208,1
68122,362,1
68122,354,5
68122,338,4
68123,247,4
68123,200,0
68123,210,2
68126,200,10
68128,349,1
68131,355,6
68132,279,10
68135,208,4
68138,297,1
68139,362,1
68141,354,2
68141,361,0
68141,276,2
68141,338,2
68145,341,6
68146,208,7
68149,341,0
68149,247,1
68149,280,1
68149,336,0
68149,324,1
68150,361,0
68150,276,1
68150,338,1
68151,208,3
68154,276,1
68154,338,1
68154,220,3
68155,354,1
68155,276,1
68155,338,1
68157,276,2
68157,338,2
68157,220,8
68159,343,7
68160,355,1
68160,362,3
68161,279,5
68164,349,3
68164,276,1
68164,338,1
68165,276,2
68165,338,11
68165,220,2
68166,362,0
68167,336,0
68167,303,1
68169,329,1
68170,279,12
68171,355,2
68171,343,2
68172,349,3
68172,362,0
68172,220,3
68173,343,2
68174,336,1
68177,341,8
68178,373,4
68178,343,4
68179,247,2
68179,210,4
68183,349,1
68183,276,1
68183,338,1
68183,220,2
68185,297,0
68186,200,1
68187,361,2
68187,200,5
68188,297,6
68188,280,4
68188,336,3
68188,303,4
68189,208,12
68190,373,2
68190,336,0
68192,355,4
68192,279,10
68192,391,1
68192,373,4
68192,281,1
68197,208,4
68199,276,2
68199,338,6
68201,200,0
68204,343,4
68205,355,1
68205,247,1
68205,349,4
68206,355,1
68206,208,2
68206,279,2
68206,341,0
68206,336,1
68206,206,5
68206,247,1
68206,349,2
68206,343,1
68206,210,5
68207,248,7
68207,373,3
68207,360,3
68208,200,5
68209,349,2
68209,362,2
68209,249,2
68209,392,2
68211,211,1
68212,247,4
68212,333,2
68212,210,1
68213,220,6
68214,373,5
68215,247,1
68215,373,1
68215,362,1
68216,297,6
68216,280,9
68217,349,1
68219,391,4
68220,297,1
68221,341,2
68221,362,1
68222,200,1
68223,355,1
68223,349,1
68223,362,6
68224,355,1
68224,208,1
68224,362,1
68224,341,1
68224,247,1
68224,210,3
68225,247,1
68225,210,10
68227,280,11
68228,341,5
68229,206,2
68231,373,1
68231,336,2
68231,360,1
68232,276,1
68232,208,1
68232,336,1
68232,247,1
68232,349,1
68232,338,1
68232,326,3
68233,341,1
68233,247,1
68237,373,5
68238,220,2
68240,349,5
68240,276,1
68240,338,1
68241,276,5
68241,338,9
68242,355,1
68242,341,1
68242,387,1
68243,341,1
68243,280,1
68244,341,1
68244,280,1
68245,355,1
68246,354,3
68247,355,1
68248,333,2
68251,211,1
68251,200,1
68252,354,3
68253,355,11
68253,361,0
68253,387,1
68254,361,0
68254,299,1
68255,361,0
68256,208,8
68258,206,1
68258,220,10
68259,341,8
68259,343,1
68260,211,1
68261,354,1
68261,206,1
68261,208,6
68261,362,1
68263,206,1
68264,391,1
68265,361,0
68265,205,1
68266,373,7
68267,341,1
68267,247,1
68267,349,3
68267,276,3
68267,338,7
68267,210,2
68268,355,1
68268,208,1
68268,349,2
68268,362,5
68269,359,2
68269,220,1
68270,200,2
68270,208,1
68270,362,1
68270,341,0
68270,336,1
68270,360,1
68271,208,1
68271,336,1
68274,220,1
68275,208,7
68276,211,2
68276,297,2
68277,206,3
68277,248,8
68277,208,4
68277,373,2
68277,360,1
68281,355,8
68281,208,9
68281,343,3
68283,354,2
68283,361,0
68283,349,2
68283,276,1
68283,338,3
68284,336,1
68285,341,1
68285,247,1
68285,354,6
68285,336,1
68285,210,2
68286,354,1
68286,208,1
68286,349,1
68290,206,4
68291,355,1
68291,279,16
68292,361,0
68292,260,1
68293,220,3
68294,276,1
68294,349,1
68294,362,1
68294,338,1
68295,341,0
68295,248,3
68295,279,1
68296,354,1
68296,208,1
68296,276,1
68296,362,4
68296,338,2
68297,208,8
68298,373,1
68299,247,4
68299,328,1
68300,247,1
68300,206,2
68300,208,2
68300,276,1
68300,338,1
68300,210,3
68301,391,1
68301,336,2
68301,303,1
68302,355,4
68302,341,5
68302,387,1
68303,276,1
68303,338,1
68303,220,6
68304,336,0
68304,303,1
68306,211,1
68306,208,3
68309,247,1
68309,208,3
68310,343,1
68310,249,1
68310,392,1
68312,211,9
68312,336,0
68312,303,1
68314,200,8
68315,247,1
68316,361,0
68317,248,2
68317,373,9
68320,355,3
68321,247,1
68321,210,4
68322,336,1
68322,325,1
68323,248,2
68323,373,2
68323,360,2
68324,361,1
68324,279,1
68324,373,5
68325,362,1
68325,220,1
68326,341,4
68326,297,1
68327,373,8
68328,341,1
68328,297,1
68330,355,1
68330,343,1
68331,297,1
68331,279,1
68331,284,1
68334,354,10
68336,341,1
68336,200,1
68336,354,3
68340,355,1
68345,247,1
68345,210,2
68347,208,4
68348,279,10
68349,208,1
68350,373,1
68352,249,3
68352,392,8
68353,355,1
68353,349,1
68355,247,0
68355,240,1
68356,208,7
68360,297,9
68360,279,0
68362,354,1
68362,206,7
68362,276,1
68362,338,1
68363,208,3
68365,208,1
68365,373,1
68365,336,1
68366,355,1
68368,343,5
68370,354,5
68370,276,1
68370,338,1
68371,208,1
68371,349,12
68371,276,1
68371,338,1
68372,354,1
68372,276,2
68372,338,2
68373,349,1
68373,208,1
68373,336,1
68374,336,1
68374,304,2
68377,355,7
68378,200,7
68378,391,1
68378,349,7
68378,373,4
68378,276,5
68378,355,6
68378,208,5
68378,297,1
68378,362,5
68378,341,4
68378,354,1
68378,247,3
68378,336,3
68378,387,1
68378,338,0
68378,303,1
68378,210,7
68379,279,1
68379,289,1
68380,208,6
68381,348,5
68382,279,1
68382,373,1
68382,336,4
68382,281,1
68382,306,1
68382,303,4
68383,247,0
68383,279,2
68383,210,1
68384,206,1
68385,211,8
68386,276,6
68386,338,8
68387,349,10
68388,355,6
68388,387,4
68389,208,3
68391,200,1
68391,336,0
68391,314,2
68392,247,5
68392,235,1
68395,355,1
68396,297,0
68396,280,1
68399,341,1
68399,280,5
68399,297,10
68401,355,4
68402,211,2
68402,349,1
68403,392,2
68405,341,2
68407,360,8
68407,260,1
68408,208,7
68409,354,4
68410,361,0
68410,336,1
68411,208,1
68411,336,1
68412,341,10
68412,297,0
68413,361,1
68415,359,1
68415,220,6
68418,208,1
68418,349,4
68418,212,1
68420,299,5
68421,355,9
68421,343,12
68422,349,9
68423,354,1
68423,276,1
68423,338,1
68425,355,1
68425,341,1
68425,276,1
68425,387,1
68425,338,4
68428,208,1
68430,297,0
68431,373,6
68433,355,4
68434,355,1
68434,200,1
68434,280,1
68434,208,1
68436,247,0
68436,279,1
68440,341,2
68441,200,1
68441,391,5
68441,362,1
68441,206,1
68441,336,1
68441,361,1
68441,349,1
68442,392,7
68443,355,1
68443,362,6
68444,341,0
68444,349,1
68445,211,1
68445,297,0
68448,279,1
68448,283,1
68449,354,2
68449,276,1
68449,338,2
68451,362,0
68453,336,1
68453,303,1
68457,336,1
68457,303,1
68458,373,4
68458,362,1
68459,359,2
68459,220,1
68460,341,0
68460,247,1
68460,208,1
68460,373,1
68460,360,1
68461,391,7
68461,336,1
68462,336,5
68463,211,1
68464,200,7
68465,276,1
68465,338,2
68466,220,1
68468,208,2
68472,373,7
68475,341,1
68475,349,1
68476,373,9
68478,208,1
68479,355,1
68481,279,1
68481,391,1
68481,349,1
68481,362,1
68483,279,1
68483,362,1
68484,208,1
68484,362,1
68485,297,1
68485,343,8
68487,361,0
68487,205,1
68488,349,7
68489,208,4
68490,336,1
68491,355,1
68491,200,2
68492,247,1
68492,200,1
68492,349,2
68492,373,1
68492,392,5
68493,341,0
68493,247,1
68495,362,2
68495,387,1
68496,349,6
68496,346,1
68498,355,1
68498,341,1
68498,247,1
68498,336,1
68498,387,1
68498,243,1
68498,392,1
68501,341,1
68502,211,6
68502,392,1
68505,355,1
68506,247,0
68506,200,1
68506,210,3
68507,220,1
68508,354,0
68508,362,1
68511,361,1
68513,247,1
68513,349,1
68513,336,0
68513,210,1
68513,328,1
68514,276,1
68514,338,1
68516,208,1
68516,276,1
68516,338,1
68517,247,2
68517,210,2
68518,208,5
68519,208,5
68520,373,1
68520,208,1
68520,279,4
68520,206,1
68520,248,7
68520,360,1
68520,281,1
68521,373,1
68522,341,0
68522,279,2
68523,362,1
68524,343,1
68525,341,10
68528,200,1
68528,208,1
68528,336,1
68529,200,0
68530,247,1
68530,354,1
68530,210,2
68530,392,1
68534,361,0
68538,200,1
68538,355,1
68538,206,1
68538,247,1
68538,336,0
68538,387,1
68538,303,1
68540,341,1
68540,200,0
68540,247,3
68540,210,2
68541,247,0
68541,276,1
68541,244,1
68541,338,1
68542,208,5
68544,247,1
68546,220,1
68547,280,1
68547,362,2
68551,208,1
68551,203,5
68552,297,1
68553,276,1
68553,338,1
68553,220,3
68555,247,0
68555,240,1
68556,280,2
68556,279,1
68560,341,5
68561,248,0
68562,280,9
68563,211,1
68564,341,2
68564,279,3
68567,343,9
68568,208,6
68568,373,1
68569,336,1
68570,354,2
68570,200,1
68570,208,1
68571,280,1
68571,208,1
68572,200,2
68572,349,2
68572,373,1
68572,208,2
68572,362,1
68572,336,1
68573,336,1
68575,208,1
68575,276,0
68575,338,1
68576,341,3
68577,349,3
68578,360,5
68581,212,5
68581,220,1
68584,208,2
68584,203,3
68585,200,6
68586,354,2
68587,247,1
68587,200,3
68587,362,1
68589,276,2
68589,338,2
68589,220,2
68591,280,9
68592,297,0
68592,336,2
68593,208,2
68594,385,1
68596,373,1
68598,346,1
68600,297,0
68601,354,5
68602,362,1
68603,341,0
68603,247,1
68603,336,0
68603,303,2
68604,341,1
68604,208,1
68605,247,1
68605,354,2
68606,355,1
68606,341,0
68606,279,1
68607,361,0
68607,276,1
68607,355,1
68607,247,1
68607,336,1
68607,338,1
68609,388,1
68610,341,6
68611,276,2
68611,338,8
68611,220,2
68612,247,2
68612,210,2
68613,362,2
68615,349,1
68615,208,2
68615,336,1
68616,297,1
68616,249,2
68620,297,8
68620,336,3
68623,297,29
68623,279,1
68625,336,1
68627,208,12
68627,349,5
68630,247,3
68630,210,10
68633,247,1
68633,210,3
68633,220,1
68635,349,8
68636,297,0
68638,336,2
68640,247,1
68640,276,0
68640,338,1
68641,247,1
68641,210,1
68642,354,2
68642,208,1
68642,276,0
68642,338,1
68647,355,3
68648,208,1
68648,349,6
68648,362,1
68649,355,2
68649,208,8
68649,203,1
68650,276,3
68650,338,3
68651,354,1
68653,349,9
68656,355,5
68656,341,0
68659,341,1
68660,297,0
68663,341,6
68664,297,1
68665,200,1
68665,336,1
68666,341,0
68666,247,0
68666,276,1
68666,362,0
68666,338,1
68666,210,1
68667,247,1
68667,349,1
68669,355,1
68670,299,1
68670,220,6
68671,341,4
68672,206,2
68672,279,1
68672,373,3
68672,283,1
68674,354,4
68674,276,0
68674,338,1
68676,349,1
68679,355,1
68680,355,3
68680,391,1
68680,385,3
68681,276,1
68681,338,8
68681,220,2
68682,200,1
68682,362,2
68682,247,1
68682,280,1
68682,349,1
68684,373,1
68684,220,1
68685,373,5
68686,336,2
68687,247,2
68687,210,4
68688,206,1
68691,392,4
68692,341,7
68693,247,0
68693,280,7
68694,297,1
68695,355,1
68696,276,0
68696,338,1
68697,247,1
68697,336,0
68700,247,0
68700,239,1
68701,211,1
68705,341,0
68710,208,2
68713,336,2
68714,361,0
68715,341,0
68715,279,1
68715,336,0
68715,303,1
68716,297,7
68717,247,0
68717,236,1
68718,276,1
68718,338,1
68718,275,1
68719,206,1
68721,349,1
68722,222,1
68722,249,2
68722,392,1
68723,354,3
68723,276,2
68723,338,2
68725,297,1
68727,349,1
68728,247,0
68728,361,0
68728,210,1
68729,362,2
68730,349,2
68730,359,1
68730,220,1
68730,222,1
68732,200,5
68732,276,1
68732,338,1
68733,247,0
68733,308,1
68733,210,1
68734,336,1
68739,361,0
68740,247,0
68740,361,0
68740,210,1
68741,354,1
68741,276,1
68741,338,1
68742,200,1
68742,373,1
68742,355,1
68742,354,2
68742,341,0
68742,387,2
68742,337,1
68744,297,8
68744,280,5
68745,247,1
68745,210,8
68746,208,5
68746,203,1
68747,341,0
68747,247,0
68747,208,1
68747,211,5
68747,243,2
68749,220,4
68750,373,1
68751,341,3
68753,343,11
68754,361,2
68754,391,6
68755,355,1
68755,361,1
68756,341,1
68756,247,1
68756,210,7
68757,248,6
68757,373,3
68757,360,4
68758,355,1
68758,279,1
68758,373,1
68760,343,6
68761,355,3
68762,208,9
68763,200,10
68764,247,1
68764,210,5
68766,341,0
68766,200,2
68766,354,1
68766,362,0
68767,361,1
68768,349,4
68771,247,0
68771,393,1
68772,360,3
68774,392,1
68776,220,1
68779,247,1
68779,210,4
68780,336,1
68781,355,3
68781,208,1
68781,343,1
68782,341,3
68783,349,1
68783,362,3
68784,355,1
68784,341,0
68784,247,1
68784,343,1
68784,210,2
68787,208,9
68788,355,5
68789,206,1
68789,280,7
68789,298,1
68790,341,0
68790,208,6
68792,280,6
68793,354,3
68793,205,1
68794,361,1
68796,208,4
68797,355,1
68797,362,3
68797,385,6
68799,341,0
68800,248,2
68800,373,3
68800,360,4
68801,280,1
68804,279,9
68805,336,1
68806,355,1
68806,208,1
68806,279,1
68807,247,1
68807,211,2
68807,362,1
68807,210,4
68808,361,0
68812,276,2
68812,355,1
68812,362,1
68812,206,1
68812,354,3
68812,338,2
68814,279,10
68817,355,1
68817,279,1
68817,336,0
68817,303,2
68818,354,1
68818,276,1
68818,338,2
68819,373,1
68819,276,1
68819,362,0
68819,341,0
68819,247,1
68819,336,0
68819,338,2
68819,303,1
68819,210,7
68821,211,1
68821,373,1
68823,361,0
68823,276,2
68823,338,2
68827,247,0
68827,280,8
68827,240,1
68828,341,0
68828,343,1
68829,222,2
68829,249,4
68829,392,6
68830,200,7
68831,355,7
68832,279,6
68834,297,1
68835,355,8
68835,387,2
68837,349,4
68840,355,1
68840,357,1
68842,336,1
68843,336,1
68844,341,2
68844,247,2
68844,336,2
68844,210,4
68845,247,0
68845,241,1
68847,336,1
68847,303,4
68849,208,9
68852,361,1
68854,212,2
68856,247,2
68856,210,4
68858,361,1
68859,349,1
68859,373,1
68861,297,2
68861,280,6
68861,349,1
68862,276,1
68862,338,4
68863,297,0
68863,279,6
68864,208,8
68865,206,1
68865,361,1
68865,336,2
68866,349,5
68866,346,3
68866,299,1
68868,361,1
68869,361,2
68869,336,1
68869,318,1
68871,208,1
68871,276,1
68871,338,1
68872,346,4
68872,299,6
68873,354,10
68873,349,1
68873,205,1
68874,355,1
68874,341,2
68874,222,1
68875,341,1
68875,208,1
68876,279,1
68876,362,0
68877,200,8
68878,360,2
68879,355,4
68880,361,1
68880,362,2
68881,355,1
68881,247,1
68881,208,1
68881,210,10
68883,200,6
68883,362,1
68884,355,1
68884,208,1
68884,373,3
68884,343,3
68885,354,0
68885,343,2
68886,247,0
68886,244,1
68887,373,6
68887,362,1
68889,355,1
68889,341,2
68891,355,2
68892,341,0
68893,349,5
68896,247,0
68896,279,1
68896,236,1
68897,222,1
68897,249,2
68897,392,1
68898,373,3
68898,360,2
68901,220,13
68904,355,11
68904,387,1
68906,360,10
68906,222,1
68907,249,2
68907,392,9
68909,373,5
68910,341,0
68910,276,1
68910,373,2
68910,362,0
68910,338,1
68911,279,4
68913,280,10
68916,341,1
68916,279,1
68917,249,1
68918,355,5
68918,341,0
68918,387,3
68920,208,1
68921,361,6
68921,336,0
68921,303,1
68922,247,1
68922,200,0
68922,210,4
68923,354,2
68923,208,1
68924,280,1
68924,349,1
68926,248,0
68926,373,8
68926,360,3
68928,355,1
68928,341,1
68928,336,0
68928,387,4
68928,303,3
68929,362,4
68930,247,1
68930,280,2
68930,349,1
68930,336,1
68931,373,1
68931,355,3
68931,208,1
68931,279,2
68931,341,0
68931,280,1
68931,336,0
68931,343,1
68931,303,1
68934,276,1
68934,338,2
68935,297,4
68936,355,9
68936,297,1
68938,392,2
68940,341,1
68940,354,7
68941,247,1
68941,210,10
68942,247,1
68942,200,1
68942,336,1
68943,336,3
68945,361,1
68945,279,2
68946,276,1
68946,362,2
68946,338,1
68946,385,1
68946,249,1
68947,373,6
68953,391,1
68953,362,2
68954,341,0
68954,247,1
68954,276,1
68954,338,1
68955,341,0
68955,279,1
68957,355,2
68959,336,2
68959,303,1
68960,211,5
68961,341,1
68964,206,2
68964,297,0
68965,208,1
68969,247,3
68969,343,2
68970,336,1
68970,276,0
68970,338,1
68974,247,1
68976,355,1
68976,341,1
68976,208,1
68976,387,9
68977,208,1
68978,349,1
68980,249,2
68980,392,3
68983,354,0
68983,362,1
68985,349,1
68985,208,2
68985,336,1
68985,303,3
68986,373,5
68988,341,0
68988,200,3
68988,211,1
68988,362,1
68990,362,5
68996,341,0
68996,200,1
68997,354,0
68998,354,1
68998,361,0
68998,276,1
68998,338,1
69001,279,1
69002,220,2
69005,275,1
