Fact_ID,Tag_Key,Confidence_Score
36680,24,0.5
36681,24,0.5
36682,12,0.5
36682,20,0.5
36682,24,0.5
36683,29,0.5
36685,13,0.5
36685,24,0.5
36686,54,0.5
36687,13,0.5
36687,24,0.5
36687,30,0.5
36688,54,0.5
36689,26,1.0
36689,10,0.7
36689,54,0.6
36689,12,0.5
36689,14,0.5
36689,17,0.5
36689,18,0.5
36689,24,0.5
36689,27,0.5
36689,37,0.5
36689,48,0.5
36690,54,0.6
36690,13,0.5
36690,17,0.5
36690,18,0.5
36691,54,0.5
36692,11,0.5
36692,12,0.5
36692,51,0.5
36692,54,0.5
36693,24,0.5
36694,27,0.5
36695,54,0.5
36696,54,0.6
36696,24,0.5
36697,10,0.7
36697,54,0.5
36698,24,0.5
36698,54,0.5
36699,24,0.5
36699,54,0.5
36702,54,0.6
36702,24,0.5
36703,11,0.7
36703,24,0.5
36703,54,0.5
36704,48,0.7
36705,29,0.8
36705,10,0.7
36705,11,0.5
36705,24,0.5
36705,41,0.5
36705,53,0.5
36705,54,0.5
36706,13,0.7
36706,26,0.6
36706,54,0.6
36706,10,0.5
36706,12,0.5
36706,17,0.5
36706,18,0.5
36706,24,0.5
36707,10,0.5
36707,17,0.5
36707,18,0.5
36707,26,0.5
36707,29,0.5
36708,10,0.8
36708,11,0.7
36708,24,0.5
36708,51,0.5
36708,53,0.5
36709,27,0.7
36709,12,0.5
36709,14,0.5
36709,19,0.5
36709,24,0.5
36709,29,0.5
36709,53,0.5
36709,54,0.5
36710,53,0.7
36710,54,0.6
36711,10,0.7
36711,11,0.5
36711,13,0.5
36711,21,0.5
36711,26,0.5
36711,41,0.5
36711,53,0.5
36712,12,0.5
36712,13,0.5
36712,24,0.5
36712,51,0.5
36717,53,0.5
36718,53,0.7
36719,53,0.7
36720,24,0.5
36720,51,0.5
36720,53,0.5
36720,54,0.5
36721,54,0.6
36721,17,0.5
36721,18,0.5
36721,19,0.5
36721,53,0.5
36724,24,0.5
36725,27,0.7
36727,10,0.7
36727,17,0.7
36727,18,0.7
36727,12,0.5
36727,21,0.5
36727,24,0.5
36727,27,0.5
36727,29,0.5
36728,24,0.5
36729,26,0.6
36729,54,0.6
36729,24,0.5
36730,51,0.5
36731,13,0.5
36731,54,0.5
36732,53,0.5
36732,54,0.5
36733,54,0.8
36733,13,0.5
36733,26,0.5
36733,29,0.5
36734,12,0.8
36734,27,0.7
36734,53,0.7
36734,13,0.5
36734,14,0.5
36734,20,0.5
36734,28,0.5
36734,29,0.5
36734,51,0.5
36734,54,0.5
36735,54,0.6
36735,24,0.5
36736,24,0.5
36736,54,0.5
36737,54,0.8
36737,24,0.5
36737,53,0.5
36738,54,0.6
36738,14,0.5
36738,17,0.5
36738,18,0.5
36738,26,0.5
36739,13,0.5
36740,13,0.5
36741,12,0.5
36741,26,0.5
36742,17,0.7
36742,18,0.7
36742,13,0.5
36742,26,0.5
36742,29,0.5
36743,54,0.5
36744,26,0.6
36744,24,0.5
36744,53,0.5
36744,54,0.5
36745,54,0.6
36746,54,0.6
36746,11,0.5
36746,24,0.5
36747,10,0.5
36748,11,0.5
36749,24,0.5
36749,26,0.5
36749,51,0.5
36749,54,0.5
36750,10,0.5
36750,54,0.5
36751,10,0.5
36751,13,0.5
36751,24,0.5
36751,51,0.5
36752,11,0.5
36754,54,0.5
36755,24,0.5
36755,54,0.5
36756,11,0.7
36756,24,0.5
36757,54,0.6
36757,11,0.5
36757,24,0.5
36757,51,0.5
36758,24,0.5
36760,24,0.5
36762,24,0.5
36763,54,0.7
36763,11,0.5
36763,48,0.5
36764,13,0.5
36764,54,0.5
36765,26,0.5
36766,10,0.5
36766,24,0.5
36766,30,0.5
36767,54,0.6
36767,11,0.5
36767,30,0.5
36767,48,0.5
36768,26,0.6
36768,54,0.5
36769,54,0.6
36769,21,0.5
36769,24,0.5
36769,26,0.5
36769,51,0.5
36771,13,0.5
36771,17,0.5
36771,18,0.5
36772,21,0.5
36774,54,0.6
36774,11,0.5
36774,24,0.5
36775,41,0.5
36776,24,0.5
36776,27,0.5
36776,54,0.5
36777,51,0.6
36777,24,0.5
36777,53,0.5
36778,11,0.5
36779,13,0.5
36779,29,0.5
36779,53,0.5
36780,29,0.5
36780,53,0.5
36782,12,0.8
36782,53,0.7
36782,13,0.5
36782,17,0.5
36782,18,0.5
36782,20,0.5
36782,24,0.5
36782,26,0.5
36782,27,0.5
36783,54,0.6
36783,11,0.5
36784,54,0.6
36784,24,0.5
36785,54,0.7
36785,10,0.5
36785,24,0.5
36788,10,0.5
36788,54,0.5
36789,54,0.5
36791,17,0.9
36791,18,0.9
36791,11,0.5
36791,12,0.5
36791,20,0.5
36791,29,0.5
36793,13,0.5
36794,54,0.6
36794,24,0.5
36795,54,0.6
36797,10,0.5
36797,24,0.5
36797,27,0.5
36798,11,0.5
36798,24,0.5
36798,54,0.5
36800,12,0.5
36800,20,0.5
36800,30,0.5
36800,37,0.5
36802,54,0.7
36802,24,0.5
36802,26,0.5
36804,53,0.5
36804,54,0.5
36805,24,0.5
36805,54,0.5
36806,24,0.5
36807,13,0.5
36808,24,0.5
36808,54,0.5
36809,10,0.9
36809,17,0.9
36809,18,0.9
36809,13,0.5
36809,22,0.5
36811,24,0.5
36811,48,0.5
36813,13,0.5
36814,54,0.5
36815,54,0.6
36815,24,0.5
36815,51,0.5
36817,24,0.5
36818,30,0.8
36818,27,0.7
36818,29,0.7
36818,26,0.6
36818,24,0.5
36818,51,0.5
36818,53,0.5
36818,54,0.5
36819,26,0.7
36819,54,0.6
36819,13,0.5
36819,24,0.5
36819,51,0.5
36820,12,0.7
36820,11,0.5
36820,13,0.5
36820,20,0.5
36820,21,0.5
36820,26,0.5
36820,28,0.5
36820,48,0.5
36820,53,0.5
36821,29,0.8
36821,27,0.5
36822,53,0.7
36822,12,0.5
36822,17,0.5
36822,18,0.5
36822,20,0.5
36822,24,0.5
36822,54,0.5
36823,12,0.5
36823,13,0.5
36823,53,0.5
36824,24,0.5
36825,24,0.5
36825,54,0.5
36826,21,0.7
36830,24,0.5
36830,53,0.5
36831,53,0.5
36832,53,0.5
36833,53,0.5
36834,54,0.6
36834,21,0.5
36834,24,0.5
36834,30,0.5
36834,51,0.5
36835,12,0.9
36835,27,0.8
36835,20,0.7
36835,26,0.6
36835,10,0.5
36835,13,0.5
36835,19,0.5
36835,21,0.5
36835,24,0.5
36835,28,0.5
36835,29,0.5
36835,48,0.5
36836,12,0.7
36836,14,0.7
36836,54,0.6
36836,13,0.5
36836,20,0.5
36836,21,0.5
36836,24,0.5
36836,27,0.5
36836,53,0.5
36837,11,0.5
36838,11,0.5
36839,13,0.5
36839,17,0.5
36839,18,0.5
36839,24,0.5
36839,54,0.5
36841,24,0.5
36841,26,0.5
36841,54,0.5
36842,13,0.5
36842,17,0.5
36842,18,0.5
36842,24,0.5
36842,27,0.5
36844,54,0.7
36845,24,0.5
36846,24,0.5
36847,29,0.7
36847,10,0.5
36847,27,0.5
36848,11,0.7
36848,26,0.6
36848,54,0.6
36848,51,0.5
36849,11,0.5
36849,30,0.5
36849,51,0.5
36849,54,0.5
36850,10,0.5
36850,11,0.5
36850,24,0.5
36850,51,0.5
36851,53,0.5
36852,53,0.5
36853,12,0.5
36853,13,0.5
36853,27,0.5
36853,30,0.5
36854,12,0.5
36854,13,0.5
36854,17,0.5
36854,18,0.5
36854,21,0.5
36854,24,0.5
36854,53,0.5
36854,54,0.5
36855,12,0.5
36855,14,0.5
36855,24,0.5
36855,26,0.5
36855,28,0.5
36855,37,0.5
36855,51,0.5
36855,54,0.5
36856,26,0.6
36856,12,0.5
36856,13,0.5
36856,14,0.5
36856,24,0.5
36856,51,0.5
36856,54,0.5
36857,19,0.5
36857,21,0.5
36857,24,0.5
36857,53,0.5
36857,54,0.5
36858,10,0.5
36858,54,0.5
36860,29,0.5
36860,54,0.5
36861,54,0.5
36862,13,0.5
36863,53,0.5
36864,54,0.5
36865,54,0.6
36867,27,0.5
36868,12,0.7
36868,27,0.7
36868,26,0.6
36868,10,0.5
36868,17,0.5
36868,18,0.5
36868,20,0.5
36868,21,0.5
36868,24,0.5
36868,48,0.5
36869,11,0.5
36869,26,0.5
36869,51,0.5
36869,54,0.5
36870,41,0.5
36872,13,0.5
36873,54,0.6
36873,16,0.5
36874,24,0.5
36875,10,0.9
36876,26,0.6
36876,17,0.5
36876,18,0.5
36876,24,0.5
36876,29,0.5
36877,11,0.5
36878,54,0.6
36878,11,0.5
36878,13,0.5
36878,24,0.5
36879,26,0.5
36879,30,0.5
36879,54,0.5
36880,21,0.7
36880,26,0.7
36880,53,0.7
36880,12,0.5
36880,13,0.5
36880,14,0.5
36880,17,0.5
36880,18,0.5
36880,24,0.5
36880,27,0.5
36880,36,0.5
36880,51,0.5
36880,54,0.5
36881,24,0.5
36882,14,0.5
36882,37,0.5
36884,54,0.5
36885,10,0.5
36886,53,0.7
36886,10,0.5
36886,12,0.5
36886,13,0.5
36886,19,0.5
36886,20,0.5
36886,24,0.5
36886,27,0.5
36886,29,0.5
36886,51,0.5
36887,54,0.7
36887,10,0.5
36887,14,0.5
36887,17,0.5
36887,18,0.5
36887,24,0.5
36887,29,0.5
36887,51,0.5
36889,54,0.5
36890,24,0.5
36891,24,0.5
36891,52,0.5
36891,54,0.5
36893,21,0.5
36893,36,0.5
36893,48,0.5
36894,10,0.5
36895,12,0.5
36895,30,0.5
36895,54,0.5
36896,17,0.5
36896,18,0.5
36897,12,0.7
36897,27,0.7
36897,13,0.5
36897,24,0.5
36897,29,0.5
36897,54,0.5
36898,41,0.5
36900,26,0.7
36900,54,0.6
36900,17,0.5
36900,18,0.5
36900,24,0.5
36900,27,0.5
36900,53,0.5
36901,54,0.6
36901,24,0.5
36902,24,0.5
36902,53,0.5
36902,54,0.5
36903,53,0.5
36904,24,0.5
36904,54,0.5
36905,54,0.6
36905,24,0.5
36905,26,0.5
36906,12,0.8
36906,13,0.7
36906,20,0.7
36906,24,0.5
36906,29,0.5
36906,53,0.5
36909,10,0.7
36909,29,0.7
36909,54,0.5
36911,30,0.5
36913,24,0.5
36913,54,0.5
36914,21,0.5
36914,24,0.5
36915,24,0.7
36915,54,0.6
36915,19,0.5
36915,51,0.5
36916,24,0.5
36917,11,0.5
36918,26,0.6
36918,13,0.5
36918,24,0.5
36919,24,0.5
36920,24,0.5
36921,24,0.5
36921,30,0.5
36922,11,0.5
36922,24,0.5
36922,54,0.5
36924,41,0.5
36924,53,0.5
36926,13,0.7
36926,17,0.7
36926,18,0.7
36926,11,0.5
36926,12,0.5
36926,21,0.5
36926,27,0.5
36926,53,0.5
36927,54,0.6
36927,11,0.5
36927,13,0.5
36927,21,0.5
36927,24,0.5
36927,27,0.5
36928,54,0.6
36928,27,0.5
36928,29,0.5
36928,30,0.5
36929,54,0.6
36929,10,0.5
36929,11,0.5
36929,12,0.5
36929,24,0.5
36929,27,0.5
36929,29,0.5
36929,53,0.5
36930,54,0.5
36931,54,0.6
36931,51,0.5
36932,54,0.5
36933,11,0.9
36933,10,0.7
36933,17,0.5
36933,18,0.5
36933,24,0.5
36933,29,0.5
36933,53,0.5
36933,54,0.5
36934,54,0.6
36934,24,0.5
36937,11,0.5
36937,26,0.5
36939,11,0.5
36942,24,0.5
36944,54,0.6
36944,24,0.5
36945,14,0.7
36945,12,0.5
36945,48,0.5
36945,54,0.5
36946,11,0.7
36946,54,0.6
36946,24,0.5
36946,30,0.5
36946,53,0.5
36948,11,0.5
36948,13,0.5
36949,54,0.5
36950,11,0.5
36950,12,0.5
36950,13,0.5
36950,17,0.5
36950,18,0.5
36950,19,0.5
36950,24,0.5
36950,27,0.5
36950,28,0.5
36950,29,0.5
36950,53,0.5
36950,54,0.5
36951,36,1.0
36951,30,0.9
36951,10,0.7
36951,27,0.7
36951,12,0.5
36951,13,0.5
36951,20,0.5
36951,21,0.5
36951,24,0.5
36951,26,0.5
36951,37,0.5
36951,53,0.5
36951,54,0.5
36952,54,0.6
36952,13,0.5
36952,24,0.5
36952,51,0.5
36954,11,0.5
36954,24,0.5
36954,54,0.5
36955,54,0.6
36955,11,0.5
36955,24,0.5
36955,26,0.5
36955,27,0.5
36955,51,0.5
36956,24,0.5
36957,14,0.8
36957,10,0.5
36957,11,0.5
36957,12,0.5
36957,13,0.5
36957,20,0.5
36957,21,0.5
36957,24,0.5
36957,51,0.5
36957,53,0.5
36957,54,0.5
36958,10,0.9
36958,11,0.5
36958,24,0.5
36958,26,0.5
36960,11,0.5
36960,24,0.5
36960,53,0.5
36960,54,0.5
36965,53,0.5
36966,24,0.5
36966,54,0.5
36968,53,0.5
36968,54,0.5
36969,12,0.8
36969,26,0.6
36969,13,0.5
36969,14,0.5
36969,19,0.5
36969,20,0.5
36969,24,0.5
36969,36,0.5
36969,51,0.5
36969,54,0.5
36970,26,0.7
36970,14,0.5
36970,24,0.5
36970,54,0.5
36971,26,0.6
36971,13,0.5
36971,53,0.5
36972,24,0.7
36972,48,0.7
36972,11,0.5
36972,12,0.5
36972,13,0.5
36972,17,0.5
36972,18,0.5
36973,24,0.5
36973,54,0.5
36974,11,0.5
36974,12,0.5
36974,54,0.5
36975,11,0.5
36975,54,0.5
36976,26,0.5
36976,27,0.5
36977,13,0.5
36978,54,0.6
36978,53,0.5
36979,17,0.5
36979,18,0.5
36980,17,0.5
36980,18,0.5
36981,13,0.7
36981,54,0.6
36981,24,0.5
36982,26,0.6
36982,13,0.5
36982,24,0.5
36983,14,0.7
36983,12,0.5
36983,13,0.5
36983,24,0.5
36983,53,0.5
36983,54,0.5
36984,24,0.7
36984,10,0.5
36984,54,0.5
36985,27,0.8
36985,26,0.6
36985,54,0.6
36985,11,0.5
36985,12,0.5
36985,20,0.5
36985,24,0.5
36985,30,0.5
36985,41,0.5
36985,51,0.5
36985,53,0.5
36986,12,0.7
36986,11,0.5
36986,13,0.5
36986,20,0.5
36986,53,0.5
36987,10,0.5
36988,12,0.5
36988,14,0.5
36988,41,0.5
36988,53,0.5
36988,54,0.5
36989,54,0.6
36989,10,0.5
36989,12,0.5
36989,20,0.5
36989,21,0.5
36989,24,0.5
36989,26,0.5
36989,29,0.5
36989,53,0.5
36990,24,0.7
36990,10,0.5
36990,13,0.5
36990,53,0.5
36990,54,0.5
36991,54,0.6
36992,10,0.7
36993,53,0.5
36994,12,0.7
36994,54,0.6
36994,11,0.5
36994,13,0.5
36994,14,0.5
36994,17,0.5
36994,18,0.5
36994,21,0.5
36994,24,0.5
36994,27,0.5
36994,29,0.5
36994,51,0.5
36994,53,0.5
36995,24,0.5
36995,26,0.5
36995,54,0.5
36996,17,0.7
36996,18,0.7
36996,29,0.7
36996,11,0.5
36996,12,0.5
36996,20,0.5
36996,21,0.5
36996,27,0.5
36996,54,0.5
36997,26,0.6
36997,12,0.5
36997,13,0.5
36997,14,0.5
36997,20,0.5
36997,24,0.5
36997,27,0.5
36998,24,0.5
36999,27,0.7
36999,26,0.5
36999,29,0.5
37000,12,0.5
37000,26,0.5
37000,27,0.5
37000,29,0.5
37001,11,0.7
37001,13,0.5
37001,53,0.5
37001,54,0.5
37002,24,0.5
37002,30,0.5
37002,51,0.5
37002,54,0.5
37003,12,0.7
37003,11,0.5
37003,13,0.5
37003,21,0.5
37003,24,0.5
37003,29,0.5
37003,37,0.5
37003,53,0.5
37008,10,0.5
37008,11,0.5
37009,24,0.5
37011,10,0.5
37012,10,0.7
37013,11,0.5
37013,13,0.5
37013,54,0.5
37014,10,0.5
37014,19,0.5
37014,53,0.5
37015,11,0.5
37015,13,0.5
37016,24,0.5
37017,12,1.0
37017,10,0.7
37017,14,0.7
37017,30,0.7
37017,11,0.5
37017,13,0.5
37017,17,0.5
37017,18,0.5
37017,20,0.5
37017,24,0.5
37017,27,0.5
37017,36,0.5
37017,51,0.5
37017,53,0.5
37017,54,0.5
37018,12,0.5
37018,13,0.5
37020,54,0.5
37021,11,0.5
37021,24,0.5
37021,54,0.5
37022,26,0.6
37022,10,0.5
37022,12,0.5
37022,14,0.5
37022,27,0.5
37022,37,0.5
37022,54,0.5
37023,53,0.5
37023,54,0.5
37024,13,0.5
37025,27,0.7
37025,12,0.5
37025,13,0.5
37025,17,0.5
37025,18,0.5
37026,13,0.5
37026,21,0.5
37026,24,0.5
37026,26,0.5
37026,54,0.5
37028,28,0.7
37028,30,0.7
37028,53,0.7
37028,12,0.5
37028,21,0.5
37028,24,0.5
37028,27,0.5
37028,29,0.5
37028,48,0.5
37029,11,0.5
37029,13,0.5
37029,29,0.5
37030,13,0.5
37030,54,0.5
37031,54,0.6
37031,10,0.5
37031,24,0.5
37032,26,1.0
37032,10,0.7
37032,11,0.5
37032,13,0.5
37032,24,0.5
37032,52,0.5
37033,11,0.5
37033,24,0.5
37033,48,0.5
37033,54,0.5
37034,37,0.7
37034,24,0.5
37034,48,0.5
37035,54,0.6
37035,11,0.5
37036,54,0.6
37036,11,0.5
37036,24,0.5
37037,10,1.0
37037,27,0.9
37037,12,0.5
37037,13,0.5
37037,17,0.5
37037,18,0.5
37037,20,0.5
37037,24,0.5
37037,26,0.5
37037,28,0.5
37037,41,0.5
37037,51,0.5
37037,54,0.5
37038,10,0.5
37038,12,0.5
37038,20,0.5
37038,24,0.5
37038,51,0.5
37039,54,0.7
37039,24,0.5
37039,27,0.5
37040,10,0.8
37040,11,0.7
37040,27,0.5
37040,29,0.5
37042,30,0.5
37044,10,0.9
37044,11,0.5
37044,12,0.5
37044,13,0.5
37044,15,0.5
37044,24,0.5
37044,29,0.5
37044,53,0.5
37044,54,0.5
37045,13,0.7
37046,10,0.5
37047,54,0.5
37048,10,0.9
37048,27,0.7
37048,14,0.5
37048,17,0.5
37048,18,0.5
37048,24,0.5
37048,51,0.5
37048,53,0.5
37048,54,0.5
37049,26,0.8
37049,54,0.6
37049,11,0.5
37049,24,0.5
37050,54,0.6
37050,24,0.5
37050,26,0.5
37050,53,0.5
37051,12,0.7
37051,20,0.5
37051,29,0.5
37052,54,0.5
37053,26,0.6
37053,24,0.5
37054,13,0.5
37054,14,0.5
37054,17,0.5
37054,18,0.5
37054,24,0.5
37054,54,0.5
37055,26,0.8
37055,54,0.6
37055,12,0.5
37055,20,0.5
37055,24,0.5
37055,29,0.5
37055,30,0.5
37056,11,0.5
37056,24,0.5
37056,27,0.5
37057,11,0.5
37057,21,0.5
37057,24,0.5
37058,28,0.7
37058,30,0.7
37058,36,0.7
37058,12,0.5
37058,13,0.5
37058,14,0.5
37058,19,0.5
37058,24,0.5
37058,26,0.5
37058,27,0.5
37058,29,0.5
37058,37,0.5
37058,51,0.5
37058,53,0.5
37058,54,0.5
37059,29,0.9
37059,26,0.5
37059,27,0.5
37060,54,0.5
37061,12,0.8
37061,20,0.7
37061,53,0.7
37061,13,0.5
37061,21,0.5
37061,22,0.5
37061,24,0.5
37061,27,0.5
37061,29,0.5
37061,51,0.5
37061,54,0.5
37062,54,0.6
37062,10,0.5
37062,11,0.5
37062,12,0.5
37062,20,0.5
37062,24,0.5
37062,27,0.5
37062,53,0.5
37063,54,0.5
37064,24,0.5
37065,53,0.5
37066,54,0.6
37067,10,0.9
37067,26,0.7
37067,11,0.5
37067,12,0.5
37067,15,0.5
37067,24,0.5
37067,51,0.5
37067,54,0.5
37069,26,0.7
37069,11,0.5
37069,24,0.5
37069,51,0.5
37069,53,0.5
37069,54,0.5
37070,54,0.6
37070,12,0.5
37070,13,0.5
37070,20,0.5
37070,21,0.5
37070,24,0.5
37070,53,0.5
37071,53,0.5
37072,17,0.5
37072,18,0.5
37072,24,0.5
37073,54,0.6
37073,11,0.5
37073,24,0.5
37073,51,0.5
37073,53,0.5
37074,26,0.6
37074,24,0.5
37074,54,0.5
37075,13,0.5
37075,30,0.5
37075,54,0.5
37076,30,0.5
37078,11,0.9
37080,12,0.5
37080,13,0.5
37081,24,0.7
37081,54,0.7
37081,11,0.5
37081,41,0.5
37081,51,0.5
37081,53,0.5
37082,27,1.0
37082,10,0.7
37082,13,0.5
37082,21,0.5
37082,24,0.5
37082,26,0.5
37082,53,0.5
37083,12,0.5
37083,26,0.5
37083,29,0.5
37083,53,0.5
37085,11,0.7
37085,53,0.5
37086,11,0.5
37086,24,0.5
37086,30,0.5
37086,54,0.5
37087,26,0.5
37088,14,0.7
37088,12,0.5
37088,24,0.5
37088,51,0.5
37088,53,0.5
37088,54,0.5
37089,17,0.5
37089,18,0.5
37090,53,0.5
37091,27,0.8
37091,12,0.7
37091,26,0.6
37091,24,0.5
37091,29,0.5
37091,37,0.5
37091,41,0.5
37092,11,0.5
37093,19,0.5
37094,13,0.5
37095,11,0.5
37096,54,0.5
37097,26,0.5
37098,24,0.5
37098,27,0.5
37098,54,0.5
37099,26,0.6
37099,24,0.5
37099,54,0.5
37101,54,0.6
37101,26,0.5
37102,54,0.5
37103,12,0.7
37105,53,0.7
37105,12,0.5
37105,24,0.5
37105,54,0.5
37106,12,0.5
37106,17,0.5
37106,18,0.5
37106,54,0.5
37107,53,0.5
37108,26,0.6
37108,24,0.5
37108,37,0.5
37108,53,0.5
37109,13,0.5
37110,24,0.7
37110,26,0.6
37110,11,0.5
37110,13,0.5
37110,53,0.5
37110,54,0.5
37111,11,0.5
37112,41,0.5
37112,53,0.5
37112,54,0.5
37113,11,0.5
37113,53,0.5
37114,11,0.5
37114,54,0.5
37117,10,0.5
37118,12,0.9
37118,14,0.8
37118,27,0.8
37118,10,0.7
37118,17,0.7
37118,18,0.7
37118,26,0.7
37118,54,0.6
37118,11,0.5
37118,13,0.5
37118,20,0.5
37118,21,0.5
37118,24,0.5
37118,29,0.5
37118,51,0.5
37118,53,0.5
37119,10,0.5
37119,30,0.5
37120,53,0.7
37121,12,0.5
37122,24,0.5
37122,54,0.5
37123,12,0.5
37123,13,0.5
37125,12,0.5
37125,27,0.5
37126,24,0.7
37126,21,0.5
37126,53,0.5
37127,24,0.5
37127,53,0.5
37128,13,0.5
37128,24,0.5
37129,12,0.5
37129,24,0.5
37129,53,0.5
37130,24,0.5
37131,53,0.5
37132,13,0.5
37132,24,0.5
37132,54,0.5
37133,26,0.6
37133,24,0.5
37133,48,0.5
37133,54,0.5
37134,13,0.5
37134,27,0.5
37134,29,0.5
37135,12,1.0
37135,53,0.7
37135,13,0.5
37135,20,0.5
37135,54,0.5
37136,24,0.5
37137,10,0.5
37137,54,0.5
37139,11,0.5
37139,13,0.5
37139,24,0.5
37139,26,0.5
37139,29,0.5
37139,48,0.5
37139,53,0.5
37140,13,0.5
37141,24,0.5
37141,54,0.5
37142,48,0.5
37142,53,0.5
37143,11,0.5
37143,24,0.5
37144,13,0.5
37144,53,0.5
37145,48,0.5
37145,54,0.5
37146,54,0.8
37148,24,0.5
37148,30,0.5
37149,13,0.7
37149,12,0.5
37150,12,0.9
37150,11,0.7
37150,26,0.6
37150,10,0.5
37150,13,0.5
37150,14,0.5
37150,16,0.5
37150,17,0.5
37150,18,0.5
37150,20,0.5
37150,24,0.5
37150,52,0.5
37150,53,0.5
37150,54,0.5
37152,12,0.5
37152,24,0.5
37153,13,0.5
37153,21,0.5
37153,24,0.5
37155,12,0.8
37155,11,0.5
37155,13,0.5
37155,20,0.5
37155,24,0.5
37155,26,0.5
37155,27,0.5
37155,51,0.5
37155,53,0.5
37156,53,0.5
37157,11,0.5
37157,13,0.5
37157,53,0.5
37158,53,0.5
37159,54,0.8
37159,26,0.7
37159,11,0.5
37159,12,0.5
37159,13,0.5
37159,24,0.5
37159,51,0.5
37160,53,0.7
37161,51,0.5
37161,54,0.5
37162,24,0.5
37163,24,0.5
37166,12,0.5
37166,20,0.5
37166,24,0.5
37166,37,0.5
37167,26,0.6
37167,12,0.5
37167,24,0.5
37167,27,0.5
37167,51,0.5
37167,54,0.5
37168,10,0.5
37168,12,0.5
37168,17,0.5
37168,18,0.5
37168,21,0.5
37168,24,0.5
37168,51,0.5
37168,54,0.5
37169,24,0.5
37169,54,0.5
37170,12,0.5
37170,13,0.5
37170,24,0.5
37170,52,0.5
37170,54,0.5
37171,17,0.7
37171,18,0.7
37171,12,0.5
37171,24,0.5
37171,26,0.5
37171,27,0.5
37171,48,0.5
37171,51,0.5
37172,12,0.7
37172,13,0.5
37172,24,0.5
37172,51,0.5
37172,54,0.5
37173,26,1.0
37173,12,0.5
37173,24,0.5
37173,54,0.5
37174,12,0.7
37174,53,0.7
37174,13,0.5
37174,17,0.5
37174,18,0.5
37174,24,0.5
37174,54,0.5
37175,12,0.5
37175,24,0.5
37175,26,0.5
37175,53,0.5
37175,54,0.5
37176,26,0.7
37176,12,0.5
37176,24,0.5
37176,54,0.5
37177,24,0.5
37177,54,0.5
37178,12,0.5
37178,14,0.5
37178,24,0.5
37178,54,0.5
37179,12,0.5
37179,13,0.5
37179,24,0.5
37179,51,0.5
37179,54,0.5
37180,54,0.6
37180,12,0.5
37180,24,0.5
37180,26,0.5
37180,27,0.5
37181,26,0.8
37181,54,0.8
37181,12,0.7
37181,24,0.5
37182,54,0.6
37182,12,0.5
37182,13,0.5
37182,24,0.5
37182,53,0.5
37183,51,0.5
37184,54,0.6
37184,12,0.5
37184,24,0.5
37184,53,0.5
37186,53,0.5
37187,10,0.7
37187,14,0.7
37187,17,0.7
37187,18,0.7
37187,12,0.5
37187,13,0.5
37187,24,0.5
37187,51,0.5
37187,53,0.5
37187,54,0.5
37188,12,0.5
37188,24,0.5
37188,54,0.5
37189,12,0.9
37189,20,0.7
37189,37,0.7
37189,26,0.6
37189,17,0.5
37189,18,0.5
37189,24,0.5
37189,48,0.5
37189,51,0.5
37189,53,0.5
37189,54,0.5
37190,24,0.5
37191,27,0.5
37192,54,0.6
37192,24,0.5
37192,26,0.5
37193,24,0.5
37194,10,0.7
37194,14,0.7
37194,17,0.7
37194,18,0.7
37194,12,0.5
37194,24,0.5
37194,51,0.5
37194,54,0.5
37195,54,0.6
37195,11,0.5
37195,12,0.5
37195,24,0.5
37196,24,0.5
37196,54,0.5
37197,12,0.7
37197,13,0.7
37197,24,0.5
37198,54,0.5
37199,26,0.7
37199,12,0.5
37199,24,0.5
37199,48,0.5
37199,51,0.5
37199,54,0.5
37200,11,0.5
37200,24,0.5
37201,12,0.5
37201,13,0.5
37201,24,0.5
37201,54,0.5
37202,12,0.9
37202,10,0.7
37202,11,0.7
37202,13,0.7
37202,20,0.7
37202,27,0.7
37202,14,0.5
37202,17,0.5
37202,18,0.5
37202,24,0.5
37202,26,0.5
37202,37,0.5
37202,51,0.5
37202,53,0.5
37202,54,0.5
37203,26,0.6
37203,54,0.6
37204,24,0.7
37204,54,0.6
37204,48,0.5
37205,11,0.5
37205,24,0.5
37205,54,0.5
37206,26,0.6
37206,12,0.5
37206,24,0.5
37206,54,0.5
37207,12,0.7
37207,20,0.5
37207,24,0.5
37209,24,0.5
37210,24,0.5
37210,30,0.5
37211,13,0.5
37211,24,0.5
37212,53,0.5
37213,10,0.5
37213,37,0.5
37214,53,0.7
37216,24,0.5
37216,26,0.5
37216,51,0.5
37216,54,0.5
37223,54,0.6
37223,24,0.5
37223,26,0.5
37224,10,0.5
37225,54,0.6
37225,12,0.5
37225,24,0.5
37226,54,0.6
37226,12,0.5
37226,24,0.5
37226,26,0.5
37226,48,0.5
37226,51,0.5
37227,12,0.5
37227,14,0.5
37227,24,0.5
37227,26,0.5
37227,54,0.5
37228,12,0.5
37228,24,0.5
37228,51,0.5
37228,54,0.5
37229,12,0.7
37229,13,0.5
37229,20,0.5
37229,24,0.5
37229,26,0.5
37229,27,0.5
37229,54,0.5
37230,10,0.5
37231,12,0.9
37231,20,0.7
37231,26,0.5
37232,48,0.5
37233,24,0.5
37233,51,0.5
37233,54,0.5
37234,53,0.5
37234,54,0.5
37236,11,0.5
37237,12,0.7
37237,17,0.7
37237,18,0.7
37237,14,0.5
